smiles,elastic_modulus_ave
*CCCOC(=O)c1ccc(C(=O)O*)cc1,2.528905
*Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCC(=O)*,3.3348476666666667
*Oc1ccc(-c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,3.421945333333334
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1,3.454527666666667
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,2.7688466666666667
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCC(*)=O)cc2)cc1,3.2517693333333333
*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*)C,2.842716333333333
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,3.1858850000000003
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1,3.1571423333333337
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,3.2238529999999996
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)cc1,2.7041889999999995
*CC1CCC(COC(=O)CCC(=O)O*)CC1,4.0912983333333335
*OC(C)CC(*)=O,3.3189070000000003
*OC(C)C(*)=O,3.323137
*CC(C)(CCC)C(=O)O*,3.368539333333333
*OC(=O)c1ccc(cc1)c1ccc(cc1)C*,2.152869
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,3.928159
*OC(=O)c1ccc(cc1)C(=O)NCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCC*,3.716195
*CCOC(=O)C1CCC(C(=O)O*)CC1,4.125976333333333
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCC*,2.9238036666666667
*CCCCCCOC(=O)CCCCCCCC(=O)O*,3.909411666666666
*CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,2.757654333333334
*CC(C)(C)COC(=O)CCC(=O)O*,4.255976
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)CCCCC(=O)*)(C)C,2.9227486666666667
*CCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,2.7369570000000003
*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.175086666666667
*CCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,2.055697666666666
*NC(=O)CCCCC(=O)NCCCCCC*,4.507923000000001
*CCCCCCC(=O)N*,5.333096666666666
*NC(=O)CCCCCCC*,4.4949873333333334
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,4.023990333333334
*CCCCCCCCC(=O)N*,4.151780333333332
*CCCCCCCCCC(=O)N*,4.710256666666667
*NC(=O)CCCCCCCCCC*,4.132304333333334
*CCCCCCCCCCCC(=O)N*,4.704087333333334
*CCCCCCCCCCCCC(=O)N*,4.011943666666666
*NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)c1ccc(cc1)*,3.596874666666667
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,4.288085000000001
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,4.964180000000001
*Cc1cccc(CNC(=O)CCCCC(=O)N*)c1,4.678993
*NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)*,3.855093000000001
*NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1ccc(cc1)*,4.111995666666667
*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,3.9145036666666666
*S(=O)(=O)c1ccc(cc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)*,4.708621
*NC(CCC(=O)OC)C(*)=O,4.4672176666666665
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,4.035239000000001
*CCCC(=O)N*,4.908698666666666
*CCCCNC(=O)CCCCCCC(=O)N*,4.601661666666668
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,3.410007333333333
*NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)NCCCCCC*,3.4201413333333335
*N(C(=O)CCCCC(=O)N(CCCCCC*)C)C,4.224371666666666
*N1C(CCC1)C(=O)*,3.3532353333333336
*NC(C(=O)*)CCC(=O)OCc1ccccc1,4.247288
*NC(C(=O)*)C,4.578536333333333
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,3.4420063333333335
*NC(CCC(=O)OCCCCC)C(*)=O,4.291123000000001
*NC(CCC(=O)OCCCCCC)C(*)=O,3.2244859999999997
*NC(CCC(=O)OCCC)C(*)=O,5.4802420000000005
*N(C(=O)c1ccc(cc1)C(=O)N(CCCC*)C)C,3.1002603333333334
*OC(=O)NCC(C(C(C(CNC(=O)OCCCC*)(F)F)(F)F)(F)F)(F)F,3.5812093333333337
*OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCCCCCC*,3.409122
*OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCc1cc(ccc1)C*,3.0233353333333333
*OC(=O)Nc1ccc(cc1)NC(=O)OCC*,3.672812333333334
*OC(=O)Nc1cc(ccc1)NC(=O)OCC*,4.672930333333334
*OC(=O)Nc1ccc(cc1)NC(=O)OCCCCCC*,3.2498173333333336
*OC(=O)Nc1c2c(ccc1)c(ccc2)NC(=O)OCC*,3.0419863333333335
*NC(=O)NCCCCCC*,3.799190999999999
*NC(=O)NCCCCCCNC(=O)Nc1ccc(cc1)Cc1ccc(cc1)*,3.1544243333333335
*NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)*,2.567025
*c1ccc(Oc2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)cc1,2.47901
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cc6C(=O)N(*)C(=O)c6cc5C4=O)cc3)cc2)cc1,2.9559026666666663
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCCCCC*,2.478006333333334
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.7882643333333337
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)*)cc1,2.764347
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(C(C(*)(F)F)(F)F)(F)F)cc1,1.9312873333333331
*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,2.436501333333334
*c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,2.5353483333333333
*c1ccc(N2C(=O)c3cc4C(=O)N(*)C(=O)c4cc3C2=O)cc1,2.922922333333333
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.8019046666666665
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,2.693259666666667
*c1cccc(N2C(=O)c3cc4C(=O)N(*)C(=O)c4cc3C2=O)c1,1.986687
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1C,1.9136023333333336
*c1c(C)c(C)c(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1C,2.2325973333333335
[*]C=C[*],1.5217303333333334
[*]CC([*])OCC(C)C,4.087816
[*]C(C)=C([*])c1ccccc1,2.4379823333333333
[*]CC([*])C(=O)NCCCCCCCCCCCC,3.765890666666667
[*]CC([*])C(=O)NCCCCCCCCCCCCCCCCCC,3.80476
[*]CC([*])(C)C(=O)OCC(CC)CCCC,3.2335293333333333
[*]CC([*])C(=O)NCCCCCCCCC=CCCCCCCCC,3.5206389999999996
[*]C([*])(F)F,3.0946039999999995
[*]CCC(F)(F)C([*])(F)F,3.139241
[*]CC(CC([*])(F)F)(C(F)(F)F)C(F)(F)F,3.383218333333333
[*]CC([*])=C,2.985833666666667
[*]CC(C)(C)O[*],3.3017380000000003
[*]OC(C)(C)C([*])C,2.880683
[*]COCC([*])(CCl)CCl,3.5973723333333343
[*]Oc1ccc([*])cc1,2.8363453333333335
[*]OC1C(C)(C)C([*])C1(C)C,1.572921333333333
[*]OCCOc1ccc(C([*])=O)cc1,2.4666026666666663
[*]OC(=O)c1ccc(OCCCOc2ccc(C([*])=O)cc2)cc1,2.7992329999999996
[*]c1ccc(C(=O)OCCOC(=O)c2ccc(C([*])(C)CC)cc2)cc1,2.9263966666666668
[*]OC1CCCCC1[*],3.6938656666666665
[*]Oc1ccc(OC(=O)c2ccc(OCCOc3ccc(C([*])=O)cc3)cc2)c(Cl)c1,2.1976706666666668
[*]C(=O)c1ccc(Oc2ccc(C(c3ccc(Oc4ccc([*])cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.530398666666667
[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)cc3)cc2)cc1,2.668665666666667
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,2.705871333333333
[*]Oc1ccc(OCCCCCCCCCCOc2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,2.832711
[*]CCCCC(=O)Nc1cccc(Oc2ccc(NC([*])=O)cc2)c1,2.939602333333333
[*]c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,2.1674733333333336
[*]c1ccc2oc([*])nc2c1,1.7931096666666666
[*]Oc1ccc(C(=O)c2ccc(Oc3ccc([*])cc3C)cc2)cc1,2.2794533333333336
[*]NC(=O)c1ccc(Oc2ccc(C(=O)Nc3cc(SCCC#N)c([*])cc3SCCC#N)cc2)cc1,3.135953
[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,1.5838759999999998
[*]c1ccc(Oc2ccc(-c3nc4ccccc4n3-c3ccc(-c4ccc(-n5c(-c6ccc(Oc7ccc(S([*])(=O)=O)cc7)cc6)nc6ccccc65)cc4)cc3)cc2)cc1,2.637034
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(-c4nc5ccccc5n4-c4ccc(-c5ccc(-n6c(-c7ccc(Oc8ccc([*])cc8)cc7)nc7ccccc76)cc5)cc4)cc3)cc2)cc1,2.743264
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(-c4nc5ccccc5n4-c4ccc(-n5c(-c6ccc(Oc7ccc([*])cc7)cc6)nc6ccccc65)cc4)cc3)cc2)cc1,2.2730626666666662
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(-c4nc5ccccc5n4-c4ccc(-c5ccc(-n6c(-c7ccc(Oc8ccc([*])cc8)cc7)nc7ccccc76)cc5)cc4)cc3)cc2)c1,2.267669666666667
[*]C(=O)c1ccc(Oc2ccc(-c3nc4ccccc4n3-c3ccc(-c4ccc(-n5c(-c6ccc(Oc7ccc(C(=O)c8ccc(Oc9ccc([*])cc9)cc8)cc7)cc6)nc6ccccc65)cc4)cc3)cc2)cc1,2.584333333333334
[*]C(=O)c1ccc(Oc2ccc(-c3nc4ccccc4n3-c3ccc(-n4c(-c5ccc(Oc6ccc(C(=O)c7ccc(Oc8ccc([*])cc8)cc7)cc6)cc5)nc5ccccc54)cc3)cc2)cc1,2.663113666666667
[*]Nc1cccc(Oc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)c1,3.030346333333333
[*]Oc1cc2ccccc2cc1Oc1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,2.1807106666666662
[*]Oc1cc2ccccc2cc1Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2.233713
[*]Oc1cc2ccccc2cc1Oc1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,2.340034333333333
[*]Oc1cc2ccccc2cc1Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,2.066081333333333
[*]Oc1cc2ccccc2cc1Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.2309456666666665
[*]c1cc(C)c(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,2.02418
[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,4.490883666666667
[*]Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc(Oc7ccc(C([*])=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,2.9812830000000003
[*]Oc1ccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc([*])cc6C)cc5)cc4)cc3)cc2)cc1,2.327519333333333
[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C([*])=O)cc5)cc4-c4ccccc4)cc3)cc2)cc1,2.4343213333333336
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C([*])=O)cc5)cc4-c4ccccc4)cc3)cc2)cc1,2.888004333333333
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(Oc6ccc(C([*])=O)cc6)cc5-c5ccccc5)cc4)cc3)cc2)cc1,2.5828133333333327
[*]Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc(Oc7ccc(C([*])=O)cc7)cc6-c6ccccc6)cc5)cc4)cc3)cc2)cc1,2.4466516666666664
[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,3.3326913333333334
[*]c1ccc(Oc2ccc(C(=O)Nc3cccc(NC(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc5)cc4)c3)cc2)cc1,2.4697633333333333
[*]c1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(Oc6ccc(NC(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(C([*])(C)C)cc9)cc8)cc7)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)cc1,2.782319666666667
[*]c1ccc(Oc2ccc(C(=O)Nc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(C)c6cccc(C([*])(C)C)c6)cc5)cc4)cc3)cc2)cc1,3.0558156666666667
[*]c1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(Oc8ccc(C(C)(C)c9cccc(C([*])(C)C)c9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,2.6608286666666667
[*]c1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(NC(=O)c7ccc(Oc8ccc(C(C)(C)c9cccc(C([*])(C)C)c9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.18255
[*]OCC1CCC(COC(=O)c2ccc(C([*])=O)cc2)CC1,2.3303320000000003
[*]CCC(=O)OCCCCCCOC([*])=O,4.665535
[*]CC(=O)O[*],4.766401999999999
[*]CCCCOC([*])=O,4.371136666666668
[*]CCCCCCCCCCCCCCOC([*])=O,3.62308
[*]CCCCCCCCCCCOC([*])=O,3.2960623333333334
[*]CCCCCCCCCCCCCCCOC([*])=O,3.694420666666667
[*]COC(=O)C([*])(C)C,3.112881
[*]COC(=O)C([*])(C)CC,2.860179333333333
[*]CC(OC([*])=O)C(Cl)(Cl)Cl,3.3446646666666666
[*]CC(=O)OCCCCCCCCCCCCCCCCCCCCOC([*])=O,3.751816666666667
[*]Oc1cccc(C([*])=O)c1,2.2562529999999996
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1,2.561424666666667
[*]COCC(=O)OCCCCOC([*])=O,4.8167903333333335
[*]c1ccc(C(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)c4ccc(C([*])(C)CC)cc4)cc3)cc2)cc1,2.4974813333333334
[*]CCCCCCCC(=O)NCCCCCCNC([*])=O,4.200188666666667
[*]CCCCCCCCC(=O)NCCCCCCCCCCNC([*])=O,4.322317666666667
[*]NCCCCCCCCCCCCNC(=O)c1ccc(C([*])=O)cc1,2.934543333333333
[*]CCNC(=O)c1ccc(C(=O)NCC(C)(C)CC([*])C)cc1,3.852718333333333
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,2.560883666666667
[*]Nc1ccc(C([*])=O)cc1,4.315279
[*]NCCCCCCCCCCNC(=O)c1ccc(C([*])=O)cc1,2.8137260000000004
[*]CCCCCCCCC(=O)Nc1ccc(NC([*])=O)cc1,3.776041
[*]Nc1ccc(Cc2ccc(NC(=O)OCCOC([*])=O)cc2)cc1,3.4979333333333336
[*]Oc1cccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)c4)cc2)C3=O)c1,3.090802666666667
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,2.753671
[*]c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.472838666666666
[*]C(=O)c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc([*])cc5)c(=O)c4cc3c2=O)cc1,1.922769
[*]c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,2.215002666666667
[*]c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,3.2282276666666667
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(-c7ccc(Oc8ccc([*])cc8)cc7)c(=O)c6cc5c4=O)cc3)cc2)c1,2.376405
[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([*])c(=O)c8cc7c6=O)cc5)cc4)cc3)cc2)cc1,2.462922333333333
[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,2.852886
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc([*])cc8)cc6)C7=O)cc5C4=O)cc3)cc2)c1,2.4614493333333334
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)cc1)C2=O,2.0739846666666666
[*]C(=O)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4)C5=O)cc3C2=O)cc1,2.437372
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,2.5863223333333334
[*]c1ccc(Oc2cccc3c2C(=O)N(c2cccc(N4C(=O)c5cccc(Oc6ccc(C([*])(C)C)cc6)c5C4=O)c2)C3=O)cc1,2.9166259999999995
[*]Oc1cccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c1,2.423172666666667
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc4c(Oc5ccc(N6C(=O)c7ccc(S([*])(=O)=O)cc7C6=O)cc5)cccc34)cc1)C2=O,3.0640936666666665
[*]Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(Oc6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)cccc45)cc2)C3=O)c1,2.627756
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cccc56)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,2.2058026666666666
[*]c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc(C([*])(C)C)cc%11)cc%10)cc9C8=O)cc7)cccc56)cc3)C4=O)cc2)cc1,2.9628933333333336
[*]Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.7655236666666667
[*]Nc1ccc(-c2sc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(Oc8ccc(N9C(=O)c%10ccc(C([*])=O)cc%10C9=O)cc8)cccc67)cc4)C5=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,2.272134666666667
[*]c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.0559613333333333
[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC3CCC2C3)cc1,3.2385786666666667
[*]c1ccc(N=C=Nc2ccc([*])cc2OC)c(OC)c1,2.677497333333333
[*]CCCCCCCCc1ccc2[nH]c(-c3nc4cc([*])ccc4[nH]3)nc2c1,2.77825
[*]CCN1C(=O)CC([*])C1=O,4.530478333333332
[*]CCC([*])=O,4.753312333333334
[*]CCc1ccc([*])cc1,2.9725076666666665
[*]CCc1ccc([*])cc1CC,3.761698
[*]CCc1ccc([*])cc1C#N,2.938393
[*]CCc1ccc([*])cc1Br,1.9051636666666667
[*]C(CC)=C([*])c1ccccc1,2.956449
[*]C(CCCCCC)=C([*])c1ccccc1,3.814042
[*]C(Cl)=C([*])c1ccccc1,2.421684
[*]C=CC(C(=O)OCC)C([*])C(=O)OCC,4.135834333333333
[*]C(=C([*])c1ccc(CCCC)cc1)c1ccccc1,3.4174873333333333
[*]C(C)=C([*])SCCCCCCCCCC,3.924244999999999
[*]c1ccc(OC(=O)OC2CC3CC(OC(=O)Oc4ccc(C([*])(C)C)cc4)CC(C2)O3)cc1,2.3655566666666665
[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3CC4CC(OC([*])=O)CC(C3)O4)cc2)cc1,3.208292
[*]C(=O)c1ccc(Oc2ccc(-c3ccc(Oc4ccc([*])cc4)cc3)cc2)cc1,2.355389
[*]Nc1cccc(NC(=O)c2ccc(Oc3ccc4ccc(Oc5ccc(C([*])=O)cc5)cc4c3)cc2)c1,2.9638756666666666
[*]Nc1ccc(Oc2cccc(NC(=O)c3ccc(Oc4ccc5ccc(Oc6ccc(C([*])=O)cc6)cc5c4)cc3)c2)cc1,2.575483666666667
[*]c1ccc(NC(=O)c2ccc(Oc3ccc4ccc(Oc5ccc(C(=O)Nc6ccc(C(C)(C)c7ccc(C([*])(C)C)cc7)cc6)cc5)cc4c3)cc2)cc1,2.864395666666667
[*]c1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C([*])(C)C)cc8)cc7)cc6)cc5c4)cc3)cc2)cc1,2.460331
[*]c1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C([*])(C)c9ccccc9)cc8)cc7)cc6)cc5c4)cc3)cc2)cc1,3.429142
[*]Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc7ccc(Oc8ccc(C([*])=O)cc8)cc7c6)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.392367666666667
[*]c1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(C)(C)c9ccc(C([*])(C)C)cc9)cc8)cc7)cc6)cc5c4)cc3)cc2)cc1,2.4884893333333333
[*]C(=O)c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc([*])cc5)cc4)n(-c4ccccc4)n3)cc2)cc1,2.1896036666666667
[*]C(=O)c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc([*])cc5)cc4)[nH]n3)cc2)cc1,2.408027
[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5([*])NC(=O)c6ccccc65)cc4)cc3)cc2)cc1,2.7818886666666667
[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C([*])c5ccccc5C(=O)O)cc4)cc3)cc2)cc1,3.177751666666667
[*]Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(NC(=O)c6cc(C([*])=O)cc(N7C(=O)c8ccccc8C7=O)c6)cc5)cc4)o3)cc2)cc1,2.8142813333333336
[*]Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(NC(=O)c6cc(C([*])=O)cc(N7C(=O)c8ccccc8C7=O)c6)c5)cc4)o3)cc2)c1,2.8518236666666668
[*]Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(NC(=O)c6cc(C([*])=O)cc(N7C(=O)c8c(Cl)c(Cl)c(Cl)c(Cl)c8C7=O)c6)cc5)cc4)o3)cc2)cc1,2.5957616666666667
[*]Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(NC(=O)c6cc(C([*])=O)cc(N7C(=O)c8c(Cl)c(Cl)c(Cl)c(Cl)c8C7=O)c6)c5)cc4)o3)cc2)c1,2.480403
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([*])OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,2.5350806666666665
[*]Nc1ccc(Oc2ccc3cccc(Oc4ccc(NC(=O)c5cccc(C([*])=O)c5)cc4)c3c2)cc1,2.97378
[*]C(=O)Nc1ccc(Oc2ccc3cccc(Oc4ccc(NC(=O)c5cc([*])cc(C(C)(C)C)c5)cc4)c3c2)cc1,2.9509700000000003
[*]Nc1ccc(Oc2ccc3cccc(Oc4ccc(NC(=O)c5ccc(Oc6ccccc6Oc6ccc(C([*])=O)cc6)cc5)cc4)c3c2)cc1,2.3598003333333337
